Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Discount_Applied,Net_Revenue,Location,Sales_Channel,Promotion_Flag,Promotion_Type,Festival_Flag,Stockout_Flag,Restocked_Units,Spoilage_Units,Day_of_Week,Week_Number,Month,Temperature,Festival_Name
2024-07-20,ICECREAM500,Ice Cream 500ml,Dessert,275,80,22000,0%,22000.0,Rajkot,Retail,0,None,0,0,398,0,Saturday,29,July,32.7,
2024-07-20,BUTTER250G,Salted Butter 250g,Butter,300,120,36000,10%,32400.0,Vadodara,Online,1,Discount,0,0,331,6,Saturday,29,July,32.7,
2024-07-20,SHRIKHAND250,Shrikhand 250g,Dessert,415,60,24900,0%,24900.0,Ahmedabad,Online,0,None,0,1,219,8,Saturday,29,July,32.7,
2024-07-21,MILK500ML,Toned Milk 500ml,Milk,365,25,9125,10%,8212.5,Vadodara,Online,1,Discount,0,1,232,4,Sunday,29,July,34.6,
2024-07-21,CURD200G,Fresh Curd 200g,Curd,301,20,6020,5%,5719.0,Vadodara,Online,1,Discount,0,0,217,1,Sunday,29,July,34.6,
2024-07-21,GHEE1L,Desi Ghee 1L,Ghee,343,450,154350,0%,154350.0,Vadodara,Retail,0,None,0,1,240,1,Sunday,29,July,34.6,
2024-07-21,PANEER250G,Paneer 250g,Paneer,253,90,22770,10%,20493.0,Surat,Distributor,1,Discount,0,0,259,7,Sunday,29,July,34.6,
2024-07-21,CHOC100G,Milk Chocolate 100g,Chocolate,284,40,11360,0%,11360.0,Vadodara,Retail,0,None,0,0,241,2,Sunday,29,July,34.6,
2024-07-21,LASSI200ML,Sweet Lassi 200ml,Beverage,291,20,5820,5%,5529.0,Rajkot,Distributor,1,Discount,0,0,345,0,Sunday,29,July,34.6,
2024-07-21,FLAVMILK200,Flavored Milk 200ml,Beverage,248,30,7440,10%,6696.0,Vadodara,Online,1,Discount,0,0,267,4,Sunday,29,July,34.6,
2024-07-21,ICECREAM500,Ice Cream 500ml,Dessert,428,80,34240,10%,30816.0,Rajkot,Online,1,Discount,0,1,322,5,Sunday,29,July,34.6,
2024-07-21,BUTTER250G,Salted Butter 250g,Butter,245,120,29400,0%,29400.0,Rajkot,Distributor,0,None,0,0,318,2,Sunday,29,July,34.6,
2024-07-21,SHRIKHAND250,Shrikhand 250g,Dessert,376,60,22560,0%,22560.0,Vadodara,Retail,0,None,0,0,342,0,Sunday,29,July,34.6,
2024-07-22,MILK500ML,Toned Milk 500ml,Milk,300,25,7500,10%,6750.0,Vadodara,Retail,1,Discount,0,0,283,8,Monday,30,July,33.8,
2024-07-22,CURD200G,Fresh Curd 200g,Curd,262,20,5240,0%,5240.0,Surat,Retail,0,None,0,0,318,3,Monday,30,July,33.8,
2024-07-22,GHEE1L,Desi Ghee 1L,Ghee,335,450,150750,5%,143212.5,Ahmedabad,Distributor,1,Discount,0,1,385,0,Monday,30,July,33.8,
2024-07-22,PANEER250G,Paneer 250g,Paneer,312,90,28080,0%,28080.0,Ahmedabad,Distributor,0,None,0,1,253,2,Monday,30,July,33.8,
2024-07-22,CHOC100G,Milk Chocolate 100g,Chocolate,299,40,11960,10%,10764.0,Vadodara,Retail,1,Discount,0,0,363,0,Monday,30,July,33.8,
2024-07-22,LASSI200ML,Sweet Lassi 200ml,Beverage,343,20,6860,5%,6517.0,Vadodara,Online,1,Discount,0,1,224,1,Monday,30,July,33.8,
2024-07-22,FLAVMILK200,Flavored Milk 200ml,Beverage,177,30,5310,0%,5310.0,Ahmedabad,Retail,0,None,0,0,395,7,Monday,30,July,33.8,
2024-07-22,ICECREAM500,Ice Cream 500ml,Dessert,432,80,34560,10%,31104.0,Surat,Retail,1,Discount,0,1,317,0,Monday,30,July,33.8,
2024-07-22,BUTTER250G,Salted Butter 250g,Butter,329,120,39480,10%,35532.0,Vadodara,Distributor,1,Discount,0,1,360,5,Monday,30,July,33.8,
2024-07-22,SHRIKHAND250,Shrikhand 250g,Dessert,365,60,21900,0%,21900.0,Vadodara,Retail,0,None,0,0,367,4,Monday,30,July,33.8,
2024-07-23,MILK500ML,Toned Milk 500ml,Milk,285,25,7125,0%,7125.0,Surat,Distributor,0,None,0,0,364,8,Tuesday,30,July,31.8,
2024-07-23,CURD200G,Fresh Curd 200g,Curd,301,20,6020,5%,5719.0,Surat,Distributor,1,Discount,0,0,243,0,Tuesday,30,July,31.8,
2024-07-23,GHEE1L,Desi Ghee 1L,Ghee,256,450,115200,5%,109440.0,Vadodara,Online,1,Discount,0,0,298,3,Tuesday,30,July,31.8,
2024-07-23,PANEER250G,Paneer 250g,Paneer,305,90,27450,5%,26077.5,Rajkot,Distributor,1,Discount,0,0,302,2,Tuesday,30,July,31.8,
2024-07-23,CHOC100G,Milk Chocolate 100g,Chocolate,244,40,9760,0%,9760.0,Rajkot,Retail,0,None,0,0,314,4,Tuesday,30,July,31.8,
2024-07-23,LASSI200ML,Sweet Lassi 200ml,Beverage,178,20,3560,5%,3382.0,Rajkot,Retail,1,Discount,0,0,271,3,Tuesday,30,July,31.8,
2024-07-23,FLAVMILK200,Flavored Milk 200ml,Beverage,208,30,6240,5%,5928.0,Surat,Retail,1,Discount,0,0,394,4,Tuesday,30,July,31.8,
2024-07-23,ICECREAM500,Ice Cream 500ml,Dessert,368,80,29440,0%,29440.0,Surat,Retail,0,None,0,0,286,4,Tuesday,30,July,31.8,
2024-07-23,BUTTER250G,Salted Butter 250g,Butter,298,120,35760,10%,32184.0,Surat,Retail,1,Discount,0,0,290,0,Tuesday,30,July,31.8,
2024-07-23,SHRIKHAND250,Shrikhand 250g,Dessert,406,60,24360,5%,23142.0,Surat,Online,1,Discount,0,1,261,3,Tuesday,30,July,31.8,
2024-07-24,MILK500ML,Toned Milk 500ml,Milk,168,25,4200,5%,3990.0,Vadodara,Retail,1,Discount,0,0,293,4,Wednesday,30,July,37.7,
2024-07-24,CURD200G,Fresh Curd 200g,Curd,146,20,2920,10%,2628.0,Ahmedabad,Distributor,1,Discount,0,0,370,6,Wednesday,30,July,37.7,
2024-07-24,GHEE1L,Desi Ghee 1L,Ghee,301,450,135450,0%,135450.0,Ahmedabad,Online,0,None,0,0,249,1,Wednesday,30,July,37.7,
2024-07-24,PANEER250G,Paneer 250g,Paneer,173,90,15570,10%,14013.0,Surat,Online,1,Discount,0,0,319,5,Wednesday,30,July,37.7,
2024-07-24,CHOC100G,Milk Chocolate 100g,Chocolate,320,40,12800,0%,12800.0,Rajkot,Distributor,0,None,0,1,357,3,Wednesday,30,July,37.7,
2024-07-24,LASSI200ML,Sweet Lassi 200ml,Beverage,264,20,5280,10%,4752.0,Surat,Distributor,1,Discount,0,0,348,1,Wednesday,30,July,37.7,
2024-07-24,FLAVMILK200,Flavored Milk 200ml,Beverage,256,30,7680,5%,7296.0,Rajkot,Distributor,1,Discount,0,0,390,7,Wednesday,30,July,37.7,
2024-07-24,ICECREAM500,Ice Cream 500ml,Dessert,467,80,37360,0%,37360.0,Ahmedabad,Retail,0,None,0,1,249,2,Wednesday,30,July,37.7,
2024-07-24,BUTTER250G,Salted Butter 250g,Butter,334,120,40080,10%,36072.0,Ahmedabad,Distributor,1,Discount,0,1,205,7,Wednesday,30,July,37.7,
2024-07-24,SHRIKHAND250,Shrikhand 250g,Dessert,373,60,22380,10%,20142.0,Rajkot,Distributor,1,Discount,0,0,303,2,Wednesday,30,July,37.7,
2024-07-25,MILK500ML,Toned Milk 500ml,Milk,331,25,8275,5%,7861.25,Rajkot,Online,1,Discount,0,1,368,3,Thursday,30,July,40.3,
2024-07-25,CURD200G,Fresh Curd 200g,Curd,278,20,5560,10%,5004.0,Ahmedabad,Retail,1,Discount,0,0,264,0,Thursday,30,July,40.3,
2024-07-25,GHEE1L,Desi Ghee 1L,Ghee,268,450,120600,0%,120600.0,Rajkot,Online,0,None,0,0,202,6,Thursday,30,July,40.3,
2024-07-25,PANEER250G,Paneer 250g,Paneer,227,90,20430,5%,19408.5,Surat,Distributor,1,Discount,0,0,385,3,Thursday,30,July,40.3,
2024-07-25,CHOC100G,Milk Chocolate 100g,Chocolate,282,40,11280,0%,11280.0,Surat,Distributor,0,None,0,0,397,0,Thursday,30,July,40.3,
2024-07-25,LASSI200ML,Sweet Lassi 200ml,Beverage,422,20,8440,5%,8018.0,Surat,Distributor,1,Discount,0,1,368,2,Thursday,30,July,40.3,
2024-07-25,FLAVMILK200,Flavored Milk 200ml,Beverage,272,30,8160,0%,8160.0,Surat,Online,0,None,0,0,220,8,Thursday,30,July,40.3,
2024-07-25,ICECREAM500,Ice Cream 500ml,Dessert,287,80,22960,10%,20664.0,Rajkot,Distributor,1,Discount,0,0,335,6,Thursday,30,July,40.3,
2024-07-25,BUTTER250G,Salted Butter 250g,Butter,270,120,32400,0%,32400.0,Surat,Retail,0,None,0,0,240,8,Thursday,30,July,40.3,
2024-07-25,SHRIKHAND250,Shrikhand 250g,Dessert,313,60,18780,0%,18780.0,Vadodara,Retail,0,None,0,0,349,6,Thursday,30,July,40.3,
2024-07-26,MILK500ML,Toned Milk 500ml,Milk,358,25,8950,10%,8055.0,Ahmedabad,Retail,1,Discount,0,1,305,0,Friday,30,July,39.9,
2024-07-26,CURD200G,Fresh Curd 200g,Curd,254,20,5080,5%,4826.0,Rajkot,Retail,1,Discount,0,0,349,7,Friday,30,July,39.9,
2024-07-26,GHEE1L,Desi Ghee 1L,Ghee,158,450,71100,10%,63990.0,Ahmedabad,Online,1,Discount,0,0,305,7,Friday,30,July,39.9,
2024-07-26,PANEER250G,Paneer 250g,Paneer,256,90,23040,5%,21888.0,Surat,Online,1,Discount,0,0,318,4,Friday,30,July,39.9,
2024-07-26,CHOC100G,Milk Chocolate 100g,Chocolate,269,40,10760,10%,9684.0,Surat,Online,1,Discount,0,0,255,4,Friday,30,July,39.9,
2024-07-26,LASSI200ML,Sweet Lassi 200ml,Beverage,301,20,6020,5%,5719.0,Vadodara,Distributor,1,Discount,0,0,277,4,Friday,30,July,39.9,
2024-07-26,FLAVMILK200,Flavored Milk 200ml,Beverage,242,30,7260,0%,7260.0,Surat,Distributor,0,None,0,0,304,8,Friday,30,July,39.9,
2024-07-26,ICECREAM500,Ice Cream 500ml,Dessert,322,80,25760,5%,24472.0,Ahmedabad,Retail,1,Discount,0,0,306,3,Friday,30,July,39.9,
2024-07-26,BUTTER250G,Salted Butter 250g,Butter,336,120,40320,0%,40320.0,Surat,Distributor,0,None,0,1,237,4,Friday,30,July,39.9,
2024-07-26,SHRIKHAND250,Shrikhand 250g,Dessert,341,60,20460,10%,18414.0,Ahmedabad,Online,1,Discount,0,0,392,0,Friday,30,July,39.9,
2024-07-27,MILK500ML,Toned Milk 500ml,Milk,324,25,8100,0%,8100.0,Surat,Retail,0,None,0,1,207,6,Saturday,30,July,37.4,
2024-07-27,CURD200G,Fresh Curd 200g,Curd,206,20,4120,0%,4120.0,Vadodara,Retail,0,None,0,0,379,7,Saturday,30,July,37.4,
2024-07-27,GHEE1L,Desi Ghee 1L,Ghee,364,450,163800,0%,163800.0,Surat,Distributor,0,None,0,1,301,7,Saturday,30,July,37.4,
2024-07-27,PANEER250G,Paneer 250g,Paneer,264,90,23760,0%,23760.0,Vadodara,Online,0,None,0,0,307,2,Saturday,30,July,37.4,
2024-07-27,CHOC100G,Milk Chocolate 100g,Chocolate,298,40,11920,5%,11324.0,Ahmedabad,Retail,1,Discount,0,0,336,3,Saturday,30,July,37.4,
2024-07-27,LASSI200ML,Sweet Lassi 200ml,Beverage,339,20,6780,10%,6102.0,Ahmedabad,Online,1,Discount,0,1,352,6,Saturday,30,July,37.4,
2024-07-27,FLAVMILK200,Flavored Milk 200ml,Beverage,335,30,10050,0%,10050.0,Rajkot,Online,0,None,0,1,297,6,Saturday,30,July,37.4,
2024-07-27,ICECREAM500,Ice Cream 500ml,Dessert,415,80,33200,0%,33200.0,Ahmedabad,Retail,0,None,0,1,211,6,Saturday,30,July,37.4,
2024-07-27,BUTTER250G,Salted Butter 250g,Butter,320,120,38400,0%,38400.0,Rajkot,Online,0,None,0,1,248,7,Saturday,30,July,37.4,
2024-07-27,SHRIKHAND250,Shrikhand 250g,Dessert,365,60,21900,5%,20805.0,Ahmedabad,Online,1,Discount,0,0,380,2,Saturday,30,July,37.4,
2024-07-28,MILK500ML,Toned Milk 500ml,Milk,364,25,9100,5%,8645.0,Vadodara,Distributor,1,Discount,0,1,371,4,Sunday,30,July,35.6,
2024-07-28,CURD200G,Fresh Curd 200g,Curd,203,20,4060,5%,3857.0,Vadodara,Online,1,Discount,0,0,226,7,Sunday,30,July,35.6,
2024-07-28,GHEE1L,Desi Ghee 1L,Ghee,283,450,127350,5%,120982.5,Vadodara,Online,1,Discount,0,0,351,0,Sunday,30,July,35.6,
2024-07-28,PANEER250G,Paneer 250g,Paneer,337,90,30330,0%,30330.0,Surat,Online,0,None,0,1,305,3,Sunday,30,July,35.6,
2024-07-28,CHOC100G,Milk Chocolate 100g,Chocolate,331,40,13240,0%,13240.0,Ahmedabad,Online,0,None,0,1,339,5,Sunday,30,July,35.6,
2024-07-28,LASSI200ML,Sweet Lassi 200ml,Beverage,172,20,3440,0%,3440.0,Vadodara,Retail,0,None,0,0,237,6,Sunday,30,July,35.6,
2024-07-28,FLAVMILK200,Flavored Milk 200ml,Beverage,208,30,6240,10%,5616.0,Ahmedabad,Distributor,1,Discount,0,0,349,4,Sunday,30,July,35.6,
2024-07-28,ICECREAM500,Ice Cream 500ml,Dessert,311,80,24880,0%,24880.0,Vadodara,Online,0,None,0,0,336,7,Sunday,30,July,35.6,
2024-07-28,BUTTER250G,Salted Butter 250g,Butter,253,120,30360,5%,28842.0,Surat,Distributor,1,Discount,0,0,219,8,Sunday,30,July,35.6,
2024-07-28,SHRIKHAND250,Shrikhand 250g,Dessert,323,60,19380,10%,17442.0,Ahmedabad,Retail,1,Discount,0,0,298,8,Sunday,30,July,35.6,
2024-07-29,MILK500ML,Toned Milk 500ml,Milk,339,25,8475,0%,8475.0,Rajkot,Online,0,None,0,1,341,1,Monday,31,July,34.3,
2024-07-29,CURD200G,Fresh Curd 200g,Curd,300,20,6000,5%,5700.0,Vadodara,Online,1,Discount,0,0,227,1,Monday,31,July,34.3,
2024-07-29,GHEE1L,Desi Ghee 1L,Ghee,167,450,75150,5%,71392.5,Vadodara,Online,1,Discount,0,0,393,1,Monday,31,July,34.3,
2024-07-29,PANEER250G,Paneer 250g,Paneer,287,90,25830,0%,25830.0,Surat,Online,0,None,0,0,326,4,Monday,31,July,34.3,
2024-07-29,CHOC100G,Milk Chocolate 100g,Chocolate,295,40,11800,5%,11210.0,Ahmedabad,Distributor,1,Discount,0,0,208,2,Monday,31,July,34.3,
2024-07-29,LASSI200ML,Sweet Lassi 200ml,Beverage,345,20,6900,5%,6555.0,Rajkot,Distributor,1,Discount,0,1,343,3,Monday,31,July,34.3,
2024-07-29,FLAVMILK200,Flavored Milk 200ml,Beverage,285,30,8550,10%,7695.0,Vadodara,Distributor,1,Discount,0,0,250,8,Monday,31,July,34.3,
2024-07-29,ICECREAM500,Ice Cream 500ml,Dessert,325,80,26000,10%,23400.0,Surat,Online,1,Discount,0,0,253,3,Monday,31,July,34.3,
2024-07-29,BUTTER250G,Salted Butter 250g,Butter,277,120,33240,10%,29916.0,Vadodara,Online,1,Discount,0,0,215,1,Monday,31,July,34.3,
2024-07-29,SHRIKHAND250,Shrikhand 250g,Dessert,323,60,19380,10%,17442.0,Ahmedabad,Online,1,Discount,0,0,293,4,Monday,31,July,34.3,
2024-07-30,MILK500ML,Toned Milk 500ml,Milk,288,25,7200,0%,7200.0,Rajkot,Retail,0,None,0,0,383,8,Tuesday,31,July,39.8,
2024-07-30,CURD200G,Fresh Curd 200g,Curd,236,20,4720,5%,4484.0,Surat,Distributor,1,Discount,0,0,370,3,Tuesday,31,July,39.8,
2024-07-30,GHEE1L,Desi Ghee 1L,Ghee,265,450,119250,0%,119250.0,Surat,Retail,0,None,0,0,385,0,Tuesday,31,July,39.8,
2024-07-30,PANEER250G,Paneer 250g,Paneer,386,90,34740,5%,33003.0,Vadodara,Retail,1,Discount,0,1,327,6,Tuesday,31,July,39.8,
2024-07-30,CHOC100G,Milk Chocolate 100g,Chocolate,254,40,10160,5%,9652.0,Vadodara,Online,1,Discount,0,0,363,6,Tuesday,31,July,39.8,
2024-07-30,LASSI200ML,Sweet Lassi 200ml,Beverage,267,20,5340,0%,5340.0,Surat,Retail,0,None,0,0,213,7,Tuesday,31,July,39.8,
2024-07-30,FLAVMILK200,Flavored Milk 200ml,Beverage,291,30,8730,5%,8293.5,Vadodara,Distributor,1,Discount,0,0,362,4,Tuesday,31,July,39.8,
2024-07-30,ICECREAM500,Ice Cream 500ml,Dessert,321,80,25680,0%,25680.0,Rajkot,Retail,0,None,0,0,287,8,Tuesday,31,July,39.8,
2024-07-30,BUTTER250G,Salted Butter 250g,Butter,281,120,33720,10%,30348.0,Vadodara,Online,1,Discount,0,0,242,7,Tuesday,31,July,39.8,
2024-07-30,SHRIKHAND250,Shrikhand 250g,Dessert,293,60,17580,10%,15822.0,Vadodara,Distributor,1,Discount,0,0,230,8,Tuesday,31,July,39.8,
2024-07-31,MILK500ML,Toned Milk 500ml,Milk,355,25,8875,5%,8431.25,Ahmedabad,Online,1,Discount,0,1,274,2,Wednesday,31,July,37.2,
2024-07-31,CURD200G,Fresh Curd 200g,Curd,281,20,5620,10%,5058.0,Rajkot,Online,1,Discount,0,0,361,0,Wednesday,31,July,37.2,
2024-07-31,GHEE1L,Desi Ghee 1L,Ghee,349,450,157050,5%,149197.5,Rajkot,Online,1,Discount,0,1,208,5,Wednesday,31,July,37.2,
2024-07-31,PANEER250G,Paneer 250g,Paneer,215,90,19350,0%,19350.0,Ahmedabad,Distributor,0,None,0,0,253,8,Wednesday,31,July,37.2,
2024-07-31,CHOC100G,Milk Chocolate 100g,Chocolate,293,40,11720,10%,10548.0,Rajkot,Distributor,1,Discount,0,0,319,0,Wednesday,31,July,37.2,
2024-07-31,LASSI200ML,Sweet Lassi 200ml,Beverage,305,20,6100,5%,5795.0,Surat,Retail,1,Discount,0,0,227,4,Wednesday,31,July,37.2,
2024-07-31,FLAVMILK200,Flavored Milk 200ml,Beverage,237,30,7110,10%,6399.0,Vadodara,Online,1,Discount,0,0,291,5,Wednesday,31,July,37.2,
2024-07-31,ICECREAM500,Ice Cream 500ml,Dessert,353,80,28240,5%,26828.0,Surat,Retail,1,Discount,0,0,282,4,Wednesday,31,July,37.2,
2024-07-31,BUTTER250G,Salted Butter 250g,Butter,287,120,34440,5%,32718.0,Vadodara,Distributor,1,Discount,0,0,330,7,Wednesday,31,July,37.2,
2024-07-31,SHRIKHAND250,Shrikhand 250g,Dessert,326,60,19560,10%,17604.0,Ahmedabad,Distributor,1,Discount,0,0,237,8,Wednesday,31,July,37.2,
2024-08-01,MILK500ML,Toned Milk 500ml,Milk,198,25,4950,10%,4455.0,Ahmedabad,Online,1,Discount,0,0,384,6,Thursday,31,August,41.4,
2024-08-01,CURD200G,Fresh Curd 200g,Curd,346,20,6920,10%,6228.0,Ahmedabad,Online,1,Discount,0,1,253,2,Thursday,31,August,41.4,
2024-08-01,GHEE1L,Desi Ghee 1L,Ghee,289,450,130050,0%,130050.0,Rajkot,Retail,0,None,0,0,292,4,Thursday,31,August,41.4,
2024-08-01,PANEER250G,Paneer 250g,Paneer,310,90,27900,5%,26505.0,Ahmedabad,Retail,1,Discount,0,0,364,6,Thursday,31,August,41.4,
2024-08-01,CHOC100G,Milk Chocolate 100g,Chocolate,352,40,14080,5%,13376.0,Vadodara,Distributor,1,Discount,0,1,207,6,Thursday,31,August,41.4,
2024-08-01,LASSI200ML,Sweet Lassi 200ml,Beverage,268,20,5360,5%,5092.0,Rajkot,Online,1,Discount,0,0,377,3,Thursday,31,August,41.4,
2024-08-01,FLAVMILK200,Flavored Milk 200ml,Beverage,220,30,6600,5%,6270.0,Rajkot,Retail,1,Discount,0,0,229,2,Thursday,31,August,41.4,
2024-08-01,ICECREAM500,Ice Cream 500ml,Dessert,291,80,23280,10%,20952.0,Ahmedabad,Online,1,Discount,0,0,303,3,Thursday,31,August,41.4,
2024-08-01,BUTTER250G,Salted Butter 250g,Butter,312,120,37440,5%,35568.0,Ahmedabad,Retail,1,Discount,0,1,306,2,Thursday,31,August,41.4,
2024-08-01,SHRIKHAND250,Shrikhand 250g,Dessert,328,60,19680,10%,17712.0,Surat,Retail,1,Discount,0,1,303,4,Thursday,31,August,41.4,
2024-08-02,MILK500ML,Toned Milk 500ml,Milk,286,25,7150,5%,6792.5,Ahmedabad,Retail,1,Discount,0,0,378,7,Friday,31,August,37.8,
2024-08-02,CURD200G,Fresh Curd 200g,Curd,278,20,5560,0%,5560.0,Ahmedabad,Distributor,0,None,0,0,381,7,Friday,31,August,37.8,
2024-08-02,GHEE1L,Desi Ghee 1L,Ghee,263,450,118350,0%,118350.0,Ahmedabad,Online,0,None,0,0,283,2,Friday,31,August,37.8,
2024-08-02,PANEER250G,Paneer 250g,Paneer,346,90,31140,5%,29583.0,Rajkot,Distributor,1,Discount,0,1,269,3,Friday,31,August,37.8,
2024-08-02,CHOC100G,Milk Chocolate 100g,Chocolate,292,40,11680,0%,11680.0,Surat,Retail,0,None,0,0,297,4,Friday,31,August,37.8,
2024-08-02,LASSI200ML,Sweet Lassi 200ml,Beverage,115,20,2300,0%,2300.0,Surat,Online,0,None,0,0,379,4,Friday,31,August,37.8,
2024-08-02,FLAVMILK200,Flavored Milk 200ml,Beverage,288,30,8640,10%,7776.0,Surat,Distributor,1,Discount,0,0,299,8,Friday,31,August,37.8,
2024-08-02,ICECREAM500,Ice Cream 500ml,Dessert,314,80,25120,10%,22608.0,Vadodara,Online,1,Discount,0,1,291,0,Friday,31,August,37.8,
2024-08-02,BUTTER250G,Salted Butter 250g,Butter,355,120,42600,5%,40470.0,Vadodara,Retail,1,Discount,0,1,224,5,Friday,31,August,37.8,
2024-08-02,SHRIKHAND250,Shrikhand 250g,Dessert,218,60,13080,10%,11772.0,Ahmedabad,Online,1,Discount,0,0,310,2,Friday,31,August,37.8,
2024-08-03,MILK500ML,Toned Milk 500ml,Milk,275,25,6875,0%,6875.0,Surat,Retail,0,None,0,0,217,3,Saturday,31,August,30.9,
2024-08-03,CURD200G,Fresh Curd 200g,Curd,328,20,6560,5%,6232.0,Ahmedabad,Distributor,1,Discount,0,1,348,2,Saturday,31,August,30.9,
2024-08-03,GHEE1L,Desi Ghee 1L,Ghee,313,450,140850,5%,133807.5,Ahmedabad,Distributor,1,Discount,0,1,342,5,Saturday,31,August,30.9,
2024-08-03,PANEER250G,Paneer 250g,Paneer,251,90,22590,0%,22590.0,Ahmedabad,Distributor,0,None,0,0,303,4,Saturday,31,August,30.9,
2024-08-03,CHOC100G,Milk Chocolate 100g,Chocolate,292,40,11680,0%,11680.0,Vadodara,Retail,0,None,0,0,274,0,Saturday,31,August,30.9,
2024-08-03,LASSI200ML,Sweet Lassi 200ml,Beverage,225,20,4500,0%,4500.0,Surat,Online,0,None,0,0,349,6,Saturday,31,August,30.9,
2024-08-03,FLAVMILK200,Flavored Milk 200ml,Beverage,234,30,7020,0%,7020.0,Rajkot,Distributor,0,None,0,0,279,3,Saturday,31,August,30.9,
2024-08-03,ICECREAM500,Ice Cream 500ml,Dessert,227,80,18160,0%,18160.0,Vadodara,Distributor,0,None,0,0,260,3,Saturday,31,August,30.9,
2024-08-03,BUTTER250G,Salted Butter 250g,Butter,243,120,29160,5%,27702.0,Surat,Retail,1,Discount,0,0,206,6,Saturday,31,August,30.9,
2024-08-03,SHRIKHAND250,Shrikhand 250g,Dessert,236,60,14160,5%,13452.0,Vadodara,Retail,1,Discount,0,0,286,4,Saturday,31,August,30.9,
2024-08-04,MILK500ML,Toned Milk 500ml,Milk,240,25,6000,0%,6000.0,Surat,Online,0,None,0,0,398,6,Sunday,31,August,38.6,
2024-08-04,CURD200G,Fresh Curd 200g,Curd,256,20,5120,5%,4864.0,Ahmedabad,Distributor,1,Discount,0,0,350,4,Sunday,31,August,38.6,
2024-08-04,GHEE1L,Desi Ghee 1L,Ghee,238,450,107100,0%,107100.0,Rajkot,Distributor,0,None,0,0,389,6,Sunday,31,August,38.6,
2024-08-04,PANEER250G,Paneer 250g,Paneer,263,90,23670,0%,23670.0,Vadodara,Distributor,0,None,0,0,209,1,Sunday,31,August,38.6,
2024-08-04,CHOC100G,Milk Chocolate 100g,Chocolate,245,40,9800,10%,8820.0,Rajkot,Distributor,1,Discount,0,0,212,5,Sunday,31,August,38.6,
2024-08-04,LASSI200ML,Sweet Lassi 200ml,Beverage,275,20,5500,10%,4950.0,Ahmedabad,Retail,1,Discount,0,0,282,0,Sunday,31,August,38.6,
2024-08-04,FLAVMILK200,Flavored Milk 200ml,Beverage,259,30,7770,10%,6993.0,Rajkot,Distributor,1,Discount,0,0,271,1,Sunday,31,August,38.6,
2024-08-04,ICECREAM500,Ice Cream 500ml,Dessert,285,80,22800,5%,21660.0,Rajkot,Retail,1,Discount,0,0,365,5,Sunday,31,August,38.6,
2024-08-04,BUTTER250G,Salted Butter 250g,Butter,327,120,39240,5%,37278.0,Surat,Online,1,Discount,0,1,277,1,Sunday,31,August,38.6,
2024-08-04,SHRIKHAND250,Shrikhand 250g,Dessert,245,60,14700,0%,14700.0,Ahmedabad,Retail,0,None,0,0,388,1,Sunday,31,August,38.6,
2024-08-05,MILK500ML,Toned Milk 500ml,Milk,314,25,7850,10%,7065.0,Vadodara,Retail,1,Discount,0,1,336,0,Monday,32,August,33.4,
2024-08-05,CURD200G,Fresh Curd 200g,Curd,232,20,4640,5%,4408.0,Surat,Online,1,Discount,0,0,274,4,Monday,32,August,33.4,
2024-08-05,GHEE1L,Desi Ghee 1L,Ghee,201,450,90450,5%,85927.5,Surat,Online,1,Discount,0,0,393,5,Monday,32,August,33.4,
2024-08-05,PANEER250G,Paneer 250g,Paneer,225,90,20250,0%,20250.0,Surat,Retail,0,None,0,0,266,1,Monday,32,August,33.4,
2024-08-05,CHOC100G,Milk Chocolate 100g,Chocolate,340,40,13600,5%,12920.0,Rajkot,Distributor,1,Discount,0,0,260,0,Monday,32,August,33.4,
2024-08-05,LASSI200ML,Sweet Lassi 200ml,Beverage,346,20,6920,0%,6920.0,Ahmedabad,Retail,0,None,0,1,310,0,Monday,32,August,33.4,
2024-08-05,FLAVMILK200,Flavored Milk 200ml,Beverage,353,30,10590,5%,10060.5,Surat,Online,1,Discount,0,1,341,8,Monday,32,August,33.4,
2024-08-05,ICECREAM500,Ice Cream 500ml,Dessert,290,80,23200,10%,20880.0,Ahmedabad,Online,1,Discount,0,0,247,5,Monday,32,August,33.4,
2024-08-05,BUTTER250G,Salted Butter 250g,Butter,329,120,39480,10%,35532.0,Ahmedabad,Retail,1,Discount,0,1,326,1,Monday,32,August,33.4,
2024-08-05,SHRIKHAND250,Shrikhand 250g,Dessert,250,60,15000,0%,15000.0,Rajkot,Online,0,None,0,0,274,0,Monday,32,August,33.4,
2024-08-06,MILK500ML,Toned Milk 500ml,Milk,371,25,9275,5%,8811.25,Rajkot,Distributor,1,Discount,0,1,230,7,Tuesday,32,August,33.6,
2024-08-06,CURD200G,Fresh Curd 200g,Curd,289,20,5780,10%,5202.0,Rajkot,Online,1,Discount,0,0,350,3,Tuesday,32,August,33.6,
2024-08-06,GHEE1L,Desi Ghee 1L,Ghee,261,450,117450,10%,105705.0,Ahmedabad,Distributor,1,Discount,0,0,272,8,Tuesday,32,August,33.6,
2024-08-06,PANEER250G,Paneer 250g,Paneer,267,90,24030,0%,24030.0,Vadodara,Retail,0,None,0,0,312,8,Tuesday,32,August,33.6,
